what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339466733690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1339466734966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1339466740812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339466743441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339466743990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466749876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466818431
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1339466819792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339466821039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466821307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466831795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339466832321
opened,editor,org.scala-ide.sdt.core,2.0.0.v-2_08-201112200107-82421c5,"scala.tools.eclipse.ScalaSourceFileEditor",1339466833756
activated,editor,org.scala-ide.sdt.core,2.0.0.v-2_08-201112200107-82421c5,"scala.tools.eclipse.ScalaSourceFileEditor",1339466833792
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1339466836743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466837687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339466838045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466838330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1339466838373
activated,editor,org.scala-ide.sdt.core,2.0.0.v-2_08-201112200107-82421c5,"scala.tools.eclipse.ScalaSourceFileEditor",1339466838718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339466839154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1339466840647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339466841956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339466852351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466852688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466854288
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1339466858458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466860263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339466862314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1339466864232
